,0
2142,2.0
2143,5.0
2144,0.0
2145,0.0
2146,1.0
2147,1.0
2148,4.0
2149,7.0
2150,0.0
2151,3.0
2152,6.0
2153,5.0
2154,0.0
2155,5.0
2156,2.0
2157,0.0
2158,8.0
2159,9.0
2160,1.0
2161,5.0
2162,7.0
2163,3.0
2164,3.0
2165,6.0
2166,1.0
2167,6.0
2168,5.0
2169,9.0
2170,5.0
2171,2.0
2172,0.0
2173,7.0
2174,4.0
2175,0.0
2176,2.0
2177,7.0
2178,4.0
2179,4.0
2180,6.0
2181,0.0
2182,4.0
2183,6.0
2184,8.0
2185,9.0
2186,1.0
2187,7.0
2188,4.0
2189,7.0
2190,9.0
2191,4.0
2192,7.0
2193,4.0
2194,8.0
2195,5.0
2196,9.0
2197,5.0
2198,5.0
2199,1.0
2200,9.0
2201,3.0
2202,6.0
2203,4.0
2204,0.0
2205,2.0
2206,6.0
2207,5.0
2208,8.0
2209,0.0
2210,4.0
2211,3.0
2212,1.0
2213,2.0
2214,6.0
2215,7.0
2216,3.0
2217,7.0
2218,7.0
2219,1.0
2220,5.0
2221,5.0
2222,4.0
2223,0.0
2224,1.0
2225,5.0
2226,2.0
2227,1.0
2228,1.0
2229,4.0
2230,2.0
2231,2.0
2232,1.0
2233,1.0
2234,7.0
2235,9.0
2236,4.0
2237,8.0
2238,0.0
2239,8.0
2240,9.0
2241,3.0
2242,8.0
2243,9.0
2244,4.0
2245,6.0
2246,3.0
2247,3.0
2248,8.0
2249,9.0
2250,0.0
2251,3.0
2252,6.0
2253,9.0
2254,1.0
2255,4.0
2256,6.0
2257,0.0
2258,6.0
2259,0.0
2260,5.0
2261,0.0
2262,0.0
2263,1.0
2264,8.0
2265,0.0
2266,4.0
2267,2.0
2268,0.0
2269,1.0
2270,5.0
2271,3.0
2272,4.0
2273,9.0
2274,7.0
2275,6.0
2276,8.0
2277,8.0
2278,7.0
2279,9.0
2280,0.0
2281,5.0
2282,2.0
2283,6.0
2284,0.0
2285,5.0
2286,3.0
2287,9.0
2288,6.0
2289,5.0
2290,4.0
2291,2.0
2292,1.0
2293,4.0
2294,3.0
2295,6.0
2296,6.0
2297,8.0
2298,7.0
2299,2.0
2300,8.0
2301,0.0
2302,3.0
2303,4.0
2304,5.0
2305,3.0
2306,3.0
2307,1.0
2308,5.0
2309,4.0
2310,5.0
2311,9.0
2312,7.0
2313,0.0
2314,1.0
2315,2.0
2316,5.0
2317,3.0
2318,2.0
2319,6.0
2320,4.0
2321,2.0
2322,5.0
2323,9.0
2324,3.0
2325,4.0
2326,6.0
2327,3.0
2328,5.0
2329,8.0
2330,2.0
2331,8.0
2332,9.0
2333,8.0
2334,7.0
2335,3.0
2336,4.0
2337,9.0
2338,9.0
2339,4.0
2340,6.0
2341,7.0
2342,3.0
2343,6.0
2344,9.0
2345,3.0
2346,6.0
2347,6.0
2348,0.0
2349,9.0
2350,4.0
2351,9.0
2352,7.0
2353,4.0
2354,1.0
2355,7.0
2356,2.0
2357,8.0
2358,4.0
2359,0.0
2360,5.0
2361,6.0
2362,7.0
2363,1.0
2364,8.0
2365,0.0
2366,9.0
2367,0.0
2368,9.0
2369,6.0
2370,2.0
2371,4.0
2372,2.0
2373,1.0
2374,1.0
2375,6.0
2376,7.0
2377,6.0
2378,7.0
2379,5.0
2380,3.0
2381,6.0
2382,6.0
2383,3.0
2384,4.0
2385,3.0
2386,7.0
2387,8.0
2388,8.0
2389,7.0
2390,0.0
2391,0.0
2392,2.0
2393,7.0
2394,1.0
2395,6.0
2396,0.0
2397,3.0
2398,9.0
2399,9.0
2400,8.0
2401,5.0
2402,1.0
2403,7.0
2404,0.0
2405,1.0
2406,0.0
2407,5.0
2408,8.0
2409,9.0
2410,0.0
2411,1.0
2412,9.0
2413,0.0
2414,9.0
2415,4.0
2416,4.0
2417,2.0
2418,2.0
2419,5.0
2420,5.0
2421,0.0
2422,0.0
2423,5.0
2424,9.0
2425,4.0
2426,3.0
2427,4.0
2428,2.0
2429,5.0
2430,0.0
2431,0.0
2432,3.0
2433,1.0
2434,3.0
2435,5.0
2436,9.0
2437,0.0
2438,1.0
2439,1.0
2440,5.0
2441,9.0
2442,2.0
2443,2.0
2444,3.0
2445,3.0
2446,4.0
2447,4.0
2448,1.0
2449,0.0
2450,8.0
2451,3.0
2452,5.0
2453,5.0
2454,6.0
2455,9.0
2456,1.0
2457,9.0
2458,8.0
2459,7.0
2460,0.0
2461,3.0
2462,3.0
2463,8.0
2464,7.0
2465,0.0
2466,3.0
2467,3.0
2468,9.0
2469,7.0
2470,3.0
2471,1.0
2472,9.0
2473,6.0
2474,3.0
2475,3.0
2476,4.0
2477,0.0
2478,2.0
2479,1.0
2480,3.0
2481,9.0
2482,5.0
2483,1.0
2484,7.0
2485,9.0
2486,7.0
2487,9.0
2488,6.0
2489,1.0
2490,5.0
2491,6.0
2492,6.0
2493,9.0
2494,0.0
2495,4.0
2496,2.0
2497,2.0
2498,4.0
2499,3.0
2500,7.0
2501,6.0
2502,4.0
2503,1.0
2504,4.0
2505,2.0
2506,4.0
2507,1.0
2508,0.0
2509,2.0
2510,2.0
2511,1.0
2512,0.0
2513,2.0
2514,7.0
2515,2.0
2516,6.0
2517,5.0
2518,2.0
2519,0.0
2520,2.0
2521,0.0
2522,0.0
2523,5.0
2524,0.0
2525,3.0
2526,8.0
2527,0.0
2528,6.0
2529,6.0
2530,4.0
2531,1.0
2532,5.0
2533,9.0
2534,2.0
2535,4.0
2536,0.0
2537,4.0
2538,1.0
2539,1.0
2540,3.0
2541,0.0
2542,1.0
2543,1.0
2544,5.0
2545,0.0
2546,2.0
2547,4.0
2548,7.0
2549,3.0
2550,6.0
2551,8.0
2552,7.0
2553,8.0
2554,8.0
2555,7.0
2556,2.0
2557,6.0
2558,9.0
2559,4.0
2560,5.0
2561,7.0
2562,1.0
2563,3.0
2564,6.0
2565,0.0
2566,9.0
2567,9.0
2568,4.0
2569,6.0
2570,3.0
2571,6.0
2572,4.0
2573,1.0
2574,0.0
2575,3.0
2576,3.0
2577,0.0
2578,1.0
2579,8.0
2580,9.0
2581,5.0
2582,2.0
2583,7.0
2584,7.0
2585,3.0
2586,4.0
2587,6.0
2588,2.0
2589,9.0
2590,5.0
2591,0.0
2592,7.0
2593,0.0
2594,8.0
2595,8.0
2596,2.0
2597,4.0
2598,0.0
2599,2.0
2600,9.0
2601,8.0
2602,3.0
2603,9.0
2604,9.0
2605,0.0
2606,1.0
2607,6.0
2608,7.0
2609,7.0
2610,5.0
2611,4.0
2612,6.0
2613,3.0
2614,7.0
2615,6.0
2616,1.0
2617,3.0
2618,3.0
2619,5.0
2620,2.0
2621,1.0
2622,6.0
2623,4.0
2624,1.0
2625,9.0
2626,9.0
2627,6.0
2628,0.0
2629,6.0
2630,4.0
2631,5.0
2632,9.0
2633,4.0
2634,9.0
2635,8.0
2636,3.0
2637,2.0
2638,5.0
2639,1.0
2640,6.0
2641,2.0
2642,2.0
2643,7.0
2644,2.0
2645,8.0
2646,4.0
2647,7.0
2648,4.0
2649,1.0
2650,0.0
2651,1.0
2652,4.0
2653,0.0
2654,7.0
2655,4.0
2656,9.0
2657,0.0
2658,9.0
2659,7.0
2660,4.0
2661,0.0
2662,5.0
2663,6.0
2664,7.0
2665,4.0
2666,3.0
2667,7.0
2668,0.0
2669,2.0
2670,8.0
2671,8.0
2672,2.0
2673,4.0
2674,2.0
2675,4.0
2676,5.0
2677,2.0
2678,6.0
2679,6.0
2680,8.0
2681,8.0
2682,6.0
2683,7.0
2684,4.0
2685,1.0
2686,4.0
2687,8.0
2688,3.0
2689,2.0
2690,5.0
2691,4.0
2692,0.0
2693,9.0
2694,0.0
2695,1.0
2696,4.0
2697,9.0
2698,7.0
2699,7.0
2700,3.0
2701,9.0
2702,5.0
2703,3.0
2704,1.0
2705,9.0
2706,2.0
2707,6.0
2708,7.0
2709,9.0
2710,1.0
2711,0.0
2712,5.0
2713,1.0
2714,6.0
2715,8.0
2716,8.0
2717,6.0
2718,7.0
2719,3.0
2720,7.0
2721,2.0
2722,8.0
2723,5.0
2724,5.0
2725,0.0
2726,8.0
2727,1.0
2728,5.0
2729,6.0
2730,4.0
2731,9.0
2732,4.0
2733,1.0
2734,6.0
2735,9.0
2736,8.0
2737,5.0
2738,7.0
2739,7.0
2740,7.0
2741,8.0
2742,1.0
2743,4.0
2744,7.0
2745,0.0
2746,9.0
2747,0.0
2748,5.0
2749,4.0
2750,5.0
2751,1.0
2752,9.0
2753,6.0
2754,3.0
2755,0.0
2756,0.0
2757,2.0
2758,8.0
2759,9.0
2760,9.0
2761,1.0
2762,1.0
2763,8.0
2764,1.0
2765,3.0
2766,2.0
2767,3.0
2768,1.0
2769,0.0
2770,3.0
2771,4.0
2772,5.0
2773,0.0
2774,7.0
2775,2.0
2776,0.0
2777,6.0
2778,1.0
2779,8.0
2780,1.0
2781,1.0
2782,8.0
2783,2.0
2784,2.0
2785,6.0
2786,1.0
2787,7.0
2788,9.0
2789,7.0
2790,6.0
2791,7.0
2792,5.0
2793,1.0
2794,9.0
2795,6.0
2796,3.0
2797,7.0
2798,6.0
2799,4.0
2800,4.0
2801,4.0
2802,0.0
2803,8.0
2804,2.0
2805,0.0
2806,0.0
2807,6.0
2808,4.0
2809,8.0
2810,1.0
2811,9.0
2812,2.0
2813,9.0
2814,5.0
2815,1.0
2816,5.0
2817,1.0
2818,1.0
2819,4.0
2820,1.0
2821,0.0
2822,1.0
2823,8.0
2824,4.0
2825,6.0
2826,1.0
2827,4.0
2828,2.0
2829,9.0
2830,2.0
2831,7.0
2832,2.0
2833,6.0
2834,6.0
2835,5.0
2836,5.0
2837,5.0
2838,8.0
2839,8.0
2840,6.0
2841,1.0
2842,1.0
2843,6.0
2844,1.0
2845,8.0
2846,1.0
2847,9.0
2848,4.0
2849,7.0
2850,1.0
2851,7.0
2852,1.0
2853,0.0
2854,6.0
2855,4.0
2856,6.0
2857,5.0
2858,3.0
2859,3.0
2860,4.0
2861,0.0
2862,1.0
2863,1.0
2864,6.0
2865,0.0
2866,5.0
2867,1.0
2868,2.0
2869,1.0
2870,6.0
2871,4.0
2872,3.0
2873,9.0
2874,0.0
2875,4.0
2876,0.0
2877,3.0
2878,1.0
2879,4.0
2880,9.0
2881,2.0
2882,1.0
2883,7.0
2884,0.0
2885,9.0
2886,6.0
2887,8.0
2888,5.0
2889,8.0
2890,6.0
2891,0.0
2892,8.0
2893,7.0
2894,9.0
2895,9.0
2896,3.0
2897,1.0
2898,3.0
2899,2.0
2900,3.0
2901,1.0
2902,1.0
2903,2.0
2904,0.0
2905,0.0
2906,7.0
2907,2.0
2908,8.0
2909,1.0
2910,6.0
2911,0.0
2912,6.0
2913,7.0
2914,4.0
2915,3.0
2916,5.0
2917,7.0
2918,2.0
2919,2.0
2920,8.0
2921,9.0
2922,9.0
2923,4.0
2924,2.0
2925,7.0
2926,7.0
2927,2.0
2928,8.0
2929,1.0
2930,7.0
2931,7.0
2932,3.0
2933,7.0
2934,8.0
2935,4.0
2936,2.0
2937,5.0
2938,6.0
2939,1.0
2940,9.0
2941,7.0
2942,7.0
2943,7.0
2944,8.0
2945,9.0
2946,9.0
2947,7.0
2948,8.0
2949,9.0
2950,5.0
2951,2.0
2952,9.0
2953,5.0
2954,0.0
2955,7.0
2956,6.0
2957,1.0
2958,6.0
2959,5.0
2960,2.0
2961,7.0
2962,3.0
2963,5.0
2964,6.0
2965,9.0
2966,5.0
2967,8.0
2968,2.0
2969,2.0
2970,2.0
2971,9.0
2972,7.0
2973,9.0
2974,5.0
2975,1.0
2976,1.0
2977,1.0
2978,4.0
2979,5.0
2980,6.0
2981,1.0
2982,7.0
2983,0.0
2984,7.0
2985,9.0
2986,2.0
2987,7.0
2988,2.0
2989,3.0
2990,1.0
2991,5.0
2992,7.0
2993,1.0
2994,5.0
2995,1.0
2996,6.0
2997,0.0
2998,2.0
2999,6.0
3000,9.0
3001,9.0
3002,7.0
3003,9.0
3004,8.0
3005,7.0
3006,7.0
3007,7.0
3008,5.0
3009,6.0
3010,2.0
3011,9.0
3012,8.0
3013,8.0
3014,4.0
3015,7.0
3016,3.0
3017,1.0
3018,3.0
3019,4.0
3020,8.0
3021,2.0
3022,0.0
3023,2.0
3024,6.0
3025,3.0
3026,1.0
3027,0.0
3028,9.0
3029,9.0
3030,1.0
3031,6.0
3032,8.0
3033,8.0
3034,6.0
3035,6.0
3036,2.0
3037,2.0
3038,6.0
3039,1.0
3040,6.0
3041,6.0
3042,2.0
3043,0.0
3044,6.0
3045,0.0
3046,8.0
3047,1.0
3048,2.0
3049,8.0
3050,6.0
3051,4.0
3052,8.0
3053,5.0
3054,0.0
3055,4.0
3056,0.0
3057,0.0
3058,9.0
3059,7.0
3060,9.0
3061,2.0
3062,9.0
3063,2.0
3064,8.0
3065,5.0
3066,3.0
3067,5.0
3068,8.0
3069,7.0
3070,9.0
3071,5.0
3072,7.0
3073,3.0
3074,0.0
3075,2.0
3076,8.0
3077,0.0
3078,5.0
3079,2.0
3080,6.0
3081,9.0
3082,9.0
3083,5.0
3084,9.0
3085,2.0
3086,2.0
3087,3.0
3088,3.0
3089,7.0
3090,4.0
3091,5.0
3092,8.0
3093,5.0
3094,3.0
3095,6.0
3096,3.0
3097,3.0
3098,1.0
3099,2.0
3100,6.0
3101,4.0
3102,5.0
3103,5.0
3104,2.0
3105,7.0
3106,4.0
3107,1.0
3108,9.0
3109,3.0
3110,6.0
3111,8.0
3112,8.0
3113,2.0
3114,5.0
3115,8.0
3116,3.0
3117,9.0
3118,1.0
3119,6.0
3120,9.0
3121,6.0
3122,7.0
3123,5.0
3124,8.0
3125,3.0
3126,0.0
3127,8.0
3128,6.0
3129,7.0
3130,8.0
3131,1.0
3132,2.0
3133,8.0
3134,9.0
3135,3.0
3136,8.0
3137,8.0
3138,3.0
3139,9.0
3140,4.0
3141,8.0
3142,7.0
3143,6.0
3144,9.0
3145,5.0
3146,3.0
3147,0.0
3148,9.0
3149,9.0
3150,6.0
3151,8.0
3152,7.0
3153,9.0
3154,1.0
3155,2.0
3156,3.0
3157,2.0
3158,1.0
3159,5.0
3160,2.0
3161,3.0
3162,4.0
3163,4.0
3164,4.0
3165,3.0
3166,0.0
3167,0.0
3168,3.0
3169,1.0
3170,5.0
3171,1.0
3172,1.0
3173,0.0
3174,5.0
3175,6.0
3176,2.0
3177,7.0
3178,6.0
3179,0.0
3180,4.0
3181,4.0
3182,7.0
3183,0.0
3184,7.0
3185,0.0
3186,8.0
3187,7.0
3188,1.0
3189,3.0
3190,7.0
3191,8.0
3192,9.0
3193,0.0
3194,9.0
3195,0.0
3196,0.0
3197,1.0
3198,8.0
3199,8.0
3200,7.0
3201,4.0
3202,8.0
3203,3.0
3204,5.0
3205,9.0
3206,0.0
3207,3.0
3208,6.0
3209,3.0
3210,6.0
3211,5.0
3212,0.0
3213,4.0
3214,2.0
3215,6.0
3216,5.0
3217,3.0
3218,0.0
3219,9.0
3220,4.0
3221,5.0
3222,7.0
3223,7.0
3224,4.0
3225,2.0
3226,3.0
3227,9.0
3228,2.0
3229,1.0
3230,3.0
3231,0.0
3232,1.0
3233,9.0
3234,4.0
3235,2.0
3236,2.0
3237,1.0
3238,3.0
3239,2.0
3240,7.0
3241,3.0
3242,5.0
3243,1.0
3244,3.0
3245,0.0
3246,2.0
3247,2.0
3248,1.0
3249,7.0
3250,9.0
3251,1.0
3252,8.0
3253,9.0
3254,2.0
3255,6.0
3256,9.0
3257,7.0
3258,1.0
3259,8.0
3260,9.0
3261,9.0
3262,2.0
3263,0.0
3264,6.0
3265,1.0
3266,5.0
3267,2.0
3268,0.0
3269,9.0
3270,2.0
3271,5.0
3272,5.0
3273,3.0
3274,4.0
3275,0.0
3276,9.0
3277,0.0
3278,9.0
3279,4.0
3280,0.0
3281,4.0
3282,3.0
3283,7.0
3284,8.0
3285,0.0
3286,4.0
3287,0.0
3288,2.0
3289,4.0
3290,8.0
3291,2.0
3292,1.0
3293,9.0
3294,2.0
3295,5.0
3296,8.0
3297,5.0
3298,6.0
3299,1.0
3300,4.0
3301,8.0
3302,6.0
3303,2.0
3304,1.0
3305,3.0
3306,9.0
3307,5.0
3308,3.0
3309,7.0
3310,8.0
3311,7.0
3312,8.0
3313,2.0
3314,1.0
3315,5.0
3316,6.0
3317,4.0
3318,7.0
3319,5.0
3320,5.0
3321,4.0
3322,0.0
3323,1.0
3324,1.0
3325,6.0
3326,6.0
3327,3.0
3328,3.0
3329,7.0
3330,8.0
3331,8.0
3332,4.0
3333,3.0
3334,4.0
3335,3.0
3336,0.0
3337,1.0
3338,7.0
3339,0.0
3340,9.0
3341,4.0
3342,2.0
3343,8.0
3344,6.0
3345,8.0
3346,5.0
3347,2.0
3348,8.0
3349,4.0
3350,8.0
3351,1.0
3352,4.0
3353,3.0
3354,7.0
3355,1.0
3356,2.0
3357,1.0
3358,5.0
3359,3.0
3360,4.0
3361,7.0
3362,2.0
3363,4.0
3364,7.0
3365,6.0
3366,3.0
3367,1.0
3368,2.0
3369,8.0
3370,6.0
3371,8.0
3372,2.0
3373,6.0
3374,2.0
3375,0.0
3376,1.0
3377,1.0
3378,0.0
3379,6.0
3380,3.0
3381,9.0
3382,7.0
3383,3.0
3384,1.0
3385,7.0
3386,4.0
3387,4.0
3388,9.0
3389,7.0
3390,2.0
3391,7.0
3392,8.0
3393,1.0
3394,3.0
3395,5.0
3396,1.0
3397,2.0
3398,7.0
3399,6.0
3400,6.0
3401,5.0
3402,0.0
3403,4.0
3404,5.0
3405,9.0
3406,6.0
3407,3.0
3408,9.0
3409,1.0
3410,2.0
3411,4.0
3412,1.0
3413,3.0
3414,4.0
3415,0.0
3416,1.0
3417,8.0
3418,0.0
3419,2.0
3420,9.0
3421,2.0
3422,7.0
3423,9.0
3424,9.0
3425,1.0
3426,4.0
3427,7.0
3428,3.0
3429,3.0
3430,9.0
3431,9.0
3432,1.0
3433,3.0
3434,7.0
3435,8.0
3436,4.0
3437,9.0
3438,7.0
3439,9.0
3440,7.0
3441,1.0
3442,4.0
3443,4.0
3444,0.0
3445,0.0
3446,0.0
3447,3.0
3448,5.0
3449,8.0
3450,3.0
3451,0.0
3452,4.0
3453,1.0
3454,2.0
3455,8.0
3456,1.0
3457,0.0
3458,8.0
3459,8.0
3460,3.0
3461,4.0
3462,6.0
3463,9.0
3464,3.0
3465,2.0
3466,7.0
3467,2.0
3468,6.0
3469,8.0
3470,1.0
3471,0.0
3472,1.0
3473,8.0
3474,1.0
3475,3.0
3476,7.0
3477,4.0
3478,9.0
3479,9.0
3480,3.0
3481,5.0
3482,0.0
3483,3.0
3484,5.0
3485,4.0
3486,8.0
3487,6.0
3488,1.0
3489,5.0
3490,9.0
3491,6.0
3492,6.0
3493,6.0
3494,1.0
3495,9.0
3496,0.0
3497,3.0
3498,9.0
3499,8.0
3500,4.0
3501,6.0
3502,3.0
3503,6.0
3504,8.0
3505,9.0
3506,9.0
3507,3.0
3508,1.0
3509,8.0
3510,0.0
3511,2.0
3512,0.0
3513,8.0
3514,9.0
3515,5.0
3516,2.0
3517,0.0
3518,1.0
3519,2.0
3520,7.0
3521,2.0
3522,8.0
3523,1.0
3524,8.0
3525,2.0
3526,8.0
3527,7.0
3528,3.0
3529,6.0
3530,9.0
3531,9.0
3532,5.0
3533,7.0
3534,4.0
3535,6.0
3536,4.0
3537,9.0
3538,6.0
3539,0.0
3540,0.0
3541,4.0
3542,3.0
3543,5.0
3544,7.0
3545,1.0
3546,7.0
3547,1.0
3548,9.0
3549,2.0
3550,1.0
3551,3.0
3552,1.0
3553,9.0
3554,1.0
3555,8.0
3556,5.0
3557,8.0
3558,7.0
3559,9.0
3560,3.0
3561,2.0
3562,3.0
3563,6.0
3564,1.0
3565,7.0
3566,5.0
3567,2.0
3568,2.0
3569,6.0
3570,3.0
3571,7.0
3572,0.0
3573,5.0
3574,5.0
3575,7.0
3576,9.0
3577,6.0
3578,8.0
3579,6.0
3580,0.0
3581,9.0
3582,5.0
3583,9.0
3584,4.0
3585,1.0
3586,9.0
3587,5.0
3588,0.0
3589,7.0
3590,6.0
3591,2.0
3592,5.0
3593,5.0
3594,6.0
3595,6.0
3596,0.0
3597,4.0
3598,3.0
3599,8.0
3600,4.0
3601,3.0
3602,5.0
3603,0.0
3604,2.0
3605,6.0
3606,6.0
3607,0.0
3608,2.0
3609,6.0
3610,0.0
3611,6.0
3612,0.0
3613,5.0
3614,3.0
3615,6.0
3616,1.0
3617,9.0
3618,3.0
3619,8.0
3620,4.0
3621,8.0
3622,3.0
3623,2.0
3624,5.0
3625,4.0
3626,4.0
3627,0.0
3628,6.0
3629,1.0
3630,2.0
3631,0.0
3632,3.0
3633,5.0
3634,5.0
3635,0.0
3636,4.0
3637,1.0
3638,1.0
3639,3.0
3640,3.0
3641,9.0
3642,3.0
3643,3.0
3644,6.0
3645,4.0
3646,5.0
3647,0.0
3648,6.0
3649,9.0
3650,7.0
3651,9.0
3652,8.0
3653,5.0
3654,7.0
3655,9.0
3656,1.0
3657,4.0
3658,6.0
3659,8.0
3660,6.0
3661,8.0
3662,4.0
3663,9.0
3664,7.0
3665,1.0
3666,6.0
3667,8.0
3668,6.0
3669,7.0
3670,9.0
3671,4.0
3672,4.0
3673,0.0
3674,9.0
3675,9.0
3676,9.0
3677,1.0
3678,6.0
3679,6.0
3680,8.0
3681,0.0
3682,6.0
3683,3.0
3684,2.0
3685,7.0
3686,6.0
3687,7.0
3688,0.0
3689,1.0
3690,6.0
3691,5.0
3692,4.0
3693,5.0
3694,6.0
3695,2.0
3696,3.0
3697,3.0
3698,9.0
3699,5.0
3700,1.0
3701,3.0
3702,9.0
3703,6.0
3704,9.0
3705,2.0
3706,0.0
3707,6.0
3708,2.0
3709,7.0
3710,6.0
3711,0.0
3712,0.0
3713,3.0
3714,8.0
3715,1.0
3716,2.0
3717,9.0
3718,3.0
3719,0.0
3720,3.0
3721,1.0
3722,2.0
3723,9.0
3724,8.0
3725,6.0
3726,5.0
3727,1.0
3728,3.0
3729,6.0
3730,7.0
3731,1.0
3732,5.0
3733,1.0
3734,8.0
3735,1.0
3736,7.0
3737,3.0
3738,7.0
3739,7.0
3740,5.0
3741,2.0
3742,4.0
3743,9.0
3744,6.0
3745,8.0
3746,6.0
3747,6.0
3748,0.0
3749,8.0
3750,1.0
3751,7.0
3752,7.0
3753,1.0
3754,9.0
3755,0.0
3756,1.0
3757,4.0
3758,9.0
3759,1.0
3760,7.0
3761,3.0
3762,1.0
3763,6.0
3764,2.0
3765,2.0
3766,7.0
3767,2.0
3768,4.0
3769,1.0
3770,5.0
3771,6.0
3772,1.0
3773,5.0
3774,3.0
3775,2.0
3776,2.0
3777,9.0
3778,1.0
3779,7.0
3780,4.0
3781,8.0
3782,5.0
3783,5.0
3784,6.0
3785,3.0
3786,8.0
3787,1.0
3788,3.0
3789,9.0
3790,5.0
3791,6.0
3792,7.0
3793,5.0
3794,3.0
3795,3.0
3796,7.0
3797,7.0
3798,1.0
3799,8.0
3800,0.0
3801,6.0
3802,3.0
3803,9.0
3804,3.0
3805,3.0
3806,6.0
3807,2.0
3808,2.0
3809,0.0
3810,1.0
3811,0.0
3812,1.0
3813,1.0
3814,3.0
3815,2.0
3816,2.0
3817,9.0
3818,0.0
3819,3.0
3820,8.0
3821,8.0
3822,0.0
3823,5.0
3824,9.0
3825,8.0
3826,3.0
3827,3.0
3828,1.0
3829,8.0
3830,6.0
3831,5.0
3832,2.0
3833,7.0
3834,7.0
3835,9.0
3836,8.0
3837,5.0
3838,7.0
3839,1.0
3840,7.0
3841,4.0
3842,3.0
3843,4.0
3844,4.0
3845,4.0
3846,3.0
3847,2.0
3848,0.0
3849,0.0
3850,0.0
3851,3.0
3852,1.0
3853,1.0
3854,4.0
3855,3.0
3856,4.0
3857,2.0
3858,2.0
3859,2.0
3860,8.0
3861,4.0
3862,7.0
3863,4.0
3864,6.0
3865,4.0
3866,9.0
3867,1.0
3868,0.0
3869,7.0
3870,1.0
3871,2.0
3872,1.0
3873,6.0
3874,2.0
3875,4.0
3876,0.0
3877,4.0
3878,6.0
3879,0.0
3880,5.0
3881,1.0
3882,4.0
3883,2.0
3884,6.0
3885,2.0
3886,9.0
3887,7.0
3888,3.0
3889,4.0
3890,3.0
3891,9.0
3892,0.0
3893,1.0
3894,4.0
3895,8.0
3896,6.0
3897,2.0
3898,1.0
3899,1.0
3900,7.0
3901,3.0
3902,2.0
3903,9.0
3904,8.0
3905,2.0
3906,5.0
3907,2.0
3908,1.0
3909,0.0
3910,2.0
3911,5.0
3912,0.0
3913,0.0
3914,0.0
3915,4.0
3916,2.0
3917,7.0
3918,3.0
3919,0.0
3920,2.0
3921,1.0
3922,9.0
3923,0.0
3924,8.0
3925,5.0
3926,3.0
3927,8.0
3928,2.0
3929,2.0
3930,0.0
3931,2.0
3932,7.0
3933,8.0
3934,4.0
3935,0.0
3936,3.0
3937,0.0
3938,2.0
3939,2.0
3940,8.0
3941,0.0
3942,9.0
3943,2.0
3944,3.0
3945,0.0
3946,2.0
3947,4.0
3948,5.0
3949,7.0
3950,1.0
3951,4.0
3952,2.0
3953,2.0
3954,1.0
3955,6.0
3956,7.0
3957,6.0
3958,6.0
3959,3.0
3960,3.0
3961,6.0
3962,7.0
3963,3.0
3964,9.0
3965,1.0
3966,2.0
3967,3.0
3968,5.0
3969,0.0
3970,1.0
3971,0.0
3972,9.0
3973,7.0
3974,9.0
3975,0.0
3976,8.0
3977,5.0
3978,1.0
3979,4.0
3980,7.0
3981,6.0
3982,4.0
3983,8.0
3984,1.0
3985,2.0
3986,2.0
3987,6.0
3988,4.0
3989,2.0
3990,9.0
3991,8.0
3992,2.0
3993,6.0
3994,5.0
3995,8.0
3996,3.0
3997,1.0
3998,7.0
3999,4.0
4000,6.0
4001,0.0
4002,1.0
4003,3.0
4004,8.0
4005,1.0
4006,4.0
4007,0.0
4008,8.0
4009,6.0
4010,6.0
4011,1.0
4012,6.0
4013,2.0
4014,3.0
4015,9.0
4016,1.0
4017,3.0
4018,6.0
4019,6.0
4020,1.0
4021,4.0
4022,0.0
4023,3.0
4024,6.0
4025,0.0
4026,5.0
4027,6.0
4028,8.0
4029,9.0
4030,4.0
4031,7.0
4032,7.0
4033,7.0
4034,8.0
4035,8.0
4036,7.0
4037,5.0
4038,2.0
4039,7.0
4040,8.0
4041,1.0
4042,1.0
4043,9.0
4044,5.0
4045,4.0
4046,1.0
4047,0.0
4048,1.0
4049,3.0
4050,2.0
4051,3.0
4052,6.0
4053,3.0
4054,3.0
4055,8.0
4056,2.0
4057,7.0
4058,1.0
4059,7.0
4060,7.0
4061,0.0
4062,0.0
4063,3.0
4064,0.0
4065,0.0
4066,2.0
4067,0.0
4068,0.0
4069,7.0
4070,1.0
4071,7.0
4072,8.0
4073,6.0
4074,6.0
4075,7.0
4076,1.0
4077,6.0
4078,6.0
4079,4.0
4080,4.0
4081,9.0
4082,1.0
4083,3.0
4084,4.0
4085,0.0
4086,4.0
4087,9.0
4088,2.0
4089,8.0
4090,6.0
4091,2.0
4092,7.0
4093,4.0
4094,7.0
4095,5.0
4096,0.0
4097,3.0
4098,7.0
4099,5.0
4100,6.0
4101,6.0
4102,9.0
4103,0.0
4104,3.0
4105,5.0
4106,2.0
4107,8.0
4108,9.0
4109,8.0
4110,2.0
4111,2.0
4112,9.0
4113,7.0
4114,1.0
4115,7.0
4116,7.0
4117,2.0
4118,7.0
4119,3.0
4120,2.0
4121,2.0
4122,8.0
4123,4.0
4124,0.0
4125,2.0
4126,2.0
4127,6.0
4128,1.0
4129,1.0
4130,2.0
4131,2.0
4132,2.0
4133,3.0
4134,0.0
4135,1.0
4136,6.0
4137,3.0
4138,9.0
4139,4.0
4140,3.0
